name,op_name,provider,node_index,dur,activation_size,output_size,input_type_shape,output_type_shape
/model/layers.2/self_attn/Slice_2/GatherSliceToSplitFusion_kernel_time,Split,CPUExecutionProvider,2160,11,524288,524288,"[{""float"": [1, 8, 256, 64]}, {""int64"": [2]}]","[{""float"": [1, 8, 256, 32]}, {""float"": [1, 8, 256, 32]}]"
/model/layers.2/self_attn/Neg_1_kernel_time,Neg,CPUExecutionProvider,361,6,262144,262144,"[{""float"": [1, 8, 256, 32]}]","[{""float"": [1, 8, 256, 32]}]"
/model/layers.2/self_attn/Concat_4_kernel_time,Concat,CPUExecutionProvider,365,20,524288,524288,"[{""float"": [1, 8, 256, 32]}, {""float"": [1, 8, 256, 32]}]","[{""float"": [1, 8, 256, 64]}]"
/model/layers.2/self_attn/Mul_3_kernel_time,Mul,CPUExecutionProvider,369,15,589824,524288,"[{""float"": [1, 8, 256, 64]}, {""float"": [1, 1, 256, 64]}]","[{""float"": [1, 8, 256, 64]}]"
/model/layers.2/self_attn/Mul_2_kernel_time,Mul,CPUExecutionProvider,352,12,589824,524288,"[{""float"": [1, 8, 256, 64]}, {""float"": [1, 1, 256, 64]}]","[{""float"": [1, 8, 256, 64]}]"
/model/layers.2/self_attn/Add_1_kernel_time,Add,CPUExecutionProvider,373,15,1048576,524288,"[{""float"": [1, 8, 256, 64]}, {""float"": [1, 8, 256, 64]}]","[{""float"": [1, 8, 256, 64]}]"
/model/layers.2/self_attn/Concat_5_kernel_time,Concat,CPUExecutionProvider,374,10,524288,524288,"[{""float"": [1, 8, 0, 64]}, {""float"": [1, 8, 256, 64]}]","[{""float"": [1, 8, 256, 64]}]"
/model/layers.2/self_attn/Shape_4_kernel_time,Shape,CPUExecutionProvider,377,1,524288,32,"[{""float"": [1, 8, 256, 64]}]","[{""int64"": [4]}]"
/model/layers.2/self_attn/Gather_6_kernel_time,Gather,CPUExecutionProvider,381,1,32,8,"[{""int64"": [4]}, {""int64"": []}]","[{""int64"": []}]"
/model/layers.2/self_attn/Unsqueeze_13_kernel_time,Unsqueeze,CPUExecutionProvider,384,1,8,8,"[{""int64"": []}, {""int64"": [1]}]","[{""int64"": [1]}]"
/model/layers.2/self_attn/Gather_4_kernel_time,Gather,CPUExecutionProvider,380,0,32,8,"[{""int64"": [4]}, {""int64"": []}]","[{""int64"": []}]"
/model/layers.2/self_attn/Unsqueeze_11_kernel_time,Unsqueeze,CPUExecutionProvider,383,0,8,8,"[{""int64"": []}, {""int64"": [1]}]","[{""int64"": [1]}]"
/model/layers.2/self_attn/Concat_7_kernel_time,Concat,CPUExecutionProvider,386,2,16,40,"[{""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}]","[{""int64"": [5]}]"
/model/layers.2/self_attn/Equal_kernel_time,Equal,CPUExecutionProvider,388,1,40,5,"[{""int64"": [5]}, {""int64"": [5]}]","[{""bool"": [5]}]"
/model/layers.2/self_attn/Where_kernel_time,Where,CPUExecutionProvider,389,3,45,40,"[{""bool"": [5]}, {""int64"": [5]}, {""int64"": [5]}]","[{""int64"": [5]}]"
/model/layers.2/self_attn/Unsqueeze_10_kernel_time,Unsqueeze,CPUExecutionProvider,378,1,524288,524288,"[{""float"": [1, 8, 256, 64]}, {""int64"": [1]}]","[{""float"": [1, 8, 1, 256, 64]}]"
/model/layers.2/self_attn/Expand_kernel_time,Expand,CPUExecutionProvider,390,28,524328,2097152,"[{""float"": [1, 8, 1, 256, 64]}, {""int64"": [5]}]","[{""float"": [1, 8, 4, 256, 64]}]"
/model/layers.2/self_attn/Concat_8_kernel_time,Concat,CPUExecutionProvider,387,1,16,32,"[{""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}]","[{""int64"": [4]}]"
/model/layers.2/self_attn/Reshape_4_kernel_time,Reshape,CPUExecutionProvider,391,1,2097184,2097152,"[{""float"": [1, 8, 4, 256, 64]}, {""int64"": [4]}]","[{""float"": [1, 32, 256, 64]}]"
/model/layers.2/self_attn/q_proj/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,1997,4860,524293,2097152,"[{""uint8"": [1, 256, 2048]}, {""float"": []}, {""float"": []}, {""uint8"": []}, {""int8"": []}]","[{""float"": [1, 256, 2048]}]"
/model/layers.2/self_attn/Concat_kernel_time,Concat,CPUExecutionProvider,342,1,16,32,"[{""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}]","[{""int64"": [4]}]"
/model/layers.2/self_attn/Reshape_kernel_time,Reshape,CPUExecutionProvider,345,1,2097184,2097152,"[{""float"": [1, 256, 2048]}, {""int64"": [4]}]","[{""float"": [1, 256, 32, 64]}]"
/model/layers.2/self_attn/Transpose_kernel_time,Transpose,CPUExecutionProvider,348,145,2097152,2097152,"[{""float"": [1, 256, 32, 64]}]","[{""float"": [1, 32, 256, 64]}]"
/model/layers.2/self_attn/Slice_1/GatherSliceToSplitFusion_kernel_time,Split,CPUExecutionProvider,2161,27,2097152,2097152,"[{""float"": [1, 32, 256, 64]}, {""int64"": [2]}]","[{""float"": [1, 32, 256, 32]}, {""float"": [1, 32, 256, 32]}]"
/model/layers.2/self_attn/Neg_kernel_time,Neg,CPUExecutionProvider,360,16,1048576,1048576,"[{""float"": [1, 32, 256, 32]}]","[{""float"": [1, 32, 256, 32]}]"
/model/layers.2/self_attn/Concat_3_kernel_time,Concat,CPUExecutionProvider,364,69,2097152,2097152,"[{""float"": [1, 32, 256, 32]}, {""float"": [1, 32, 256, 32]}]","[{""float"": [1, 32, 256, 64]}]"
/model/layers.2/self_attn/Mul_1_kernel_time,Mul,CPUExecutionProvider,368,42,2162688,2097152,"[{""float"": [1, 32, 256, 64]}, {""float"": [1, 1, 256, 64]}]","[{""float"": [1, 32, 256, 64]}]"
/model/layers.2/self_attn/Mul_kernel_time,Mul,CPUExecutionProvider,351,42,2162688,2097152,"[{""float"": [1, 32, 256, 64]}, {""float"": [1, 1, 256, 64]}]","[{""float"": [1, 32, 256, 64]}]"
/model/layers.2/self_attn/Add_kernel_time,Add,CPUExecutionProvider,372,49,4194304,2097152,"[{""float"": [1, 32, 256, 64]}, {""float"": [1, 32, 256, 64]}]","[{""float"": [1, 32, 256, 64]}]"
/model/layers.2/self_attn/MatMul/MatMulScaleFusion//MatmulTransposeFusion/_kernel_time,FusedMatMul,CPUExecutionProvider,2222,903,4194304,8388608,"[{""float"": [1, 32, 256, 64]}, {""float"": [1, 32, 256, 64]}]","[{""float"": [1, 32, 256, 256]}]"
/model/layers.2/self_attn/Shape_14_kernel_time,Shape,CPUExecutionProvider,392,1,2097152,32,"[{""float"": [1, 32, 256, 64]}]","[{""int64"": [4]}]"
/model/layers.2/self_attn/Gather_12_kernel_time,Gather,CPUExecutionProvider,394,1,32,8,"[{""int64"": [4]}, {""int64"": []}]","[{""int64"": []}]"
/model/layers.2/self_attn/Unsqueeze_28_kernel_time,Unsqueeze,CPUExecutionProvider,396,1,8,8,"[{""int64"": []}, {""int64"": [1]}]","[{""int64"": [1]}]"
/model/layers.2/self_attn/Slice_4_kernel_time,Slice,CPUExecutionProvider,398,11,262152,262144,"[{""float"": [1, 1, 256, 256]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}]","[{""float"": [1, 1, 256, 256]}]"
/model/layers.2/self_attn/Add_2_kernel_time,Add,CPUExecutionProvider,399,199,8650752,8388608,"[{""float"": [1, 32, 256, 256]}, {""float"": [1, 1, 256, 256]}]","[{""float"": [1, 32, 256, 256]}]"
/model/layers.2/self_attn/Softmax_kernel_time,Softmax,CPUExecutionProvider,400,688,8388608,8388608,"[{""float"": [1, 32, 256, 256]}]","[{""float"": [1, 32, 256, 256]}]"
/model/layers.2/self_attn/v_proj/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,1998,1102,524293,524288,"[{""uint8"": [1, 256, 2048]}, {""float"": []}, {""float"": []}, {""uint8"": []}, {""int8"": []}]","[{""float"": [1, 256, 512]}]"
/model/layers.2/self_attn/Reshape_2_kernel_time,Reshape,CPUExecutionProvider,347,1,524320,524288,"[{""float"": [1, 256, 512]}, {""int64"": [4]}]","[{""float"": [1, 256, 8, 64]}]"
/model/layers.2/self_attn/Transpose_2_kernel_time,Transpose,CPUExecutionProvider,350,19,524288,524288,"[{""float"": [1, 256, 8, 64]}]","[{""float"": [1, 8, 256, 64]}]"
/model/layers.2/self_attn/Concat_6_kernel_time,Concat,CPUExecutionProvider,353,9,524288,524288,"[{""float"": [1, 8, 0, 64]}, {""float"": [1, 8, 256, 64]}]","[{""float"": [1, 8, 256, 64]}]"
/model/layers.2/self_attn/Shape_9_kernel_time,Shape,CPUExecutionProvider,358,0,524288,32,"[{""float"": [1, 8, 256, 64]}]","[{""int64"": [4]}]"
/model/layers.2/self_attn/Gather_10_kernel_time,Gather,CPUExecutionProvider,363,1,32,8,"[{""int64"": [4]}, {""int64"": []}]","[{""int64"": []}]"
/model/layers.2/self_attn/Unsqueeze_22_kernel_time,Unsqueeze,CPUExecutionProvider,367,1,8,8,"[{""int64"": []}, {""int64"": [1]}]","[{""int64"": [1]}]"
/model/layers.2/self_attn/Gather_8_kernel_time,Gather,CPUExecutionProvider,362,1,32,8,"[{""int64"": [4]}, {""int64"": []}]","[{""int64"": []}]"
/model/layers.2/self_attn/Unsqueeze_20_kernel_time,Unsqueeze,CPUExecutionProvider,366,0,8,8,"[{""int64"": []}, {""int64"": [1]}]","[{""int64"": [1]}]"
/model/layers.2/self_attn/Concat_9_kernel_time,Concat,CPUExecutionProvider,370,2,16,40,"[{""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}]","[{""int64"": [5]}]"
/model/layers.2/self_attn/Equal_1_kernel_time,Equal,CPUExecutionProvider,376,1,40,5,"[{""int64"": [5]}, {""int64"": [5]}]","[{""bool"": [5]}]"
/model/layers.2/self_attn/Where_1_kernel_time,Where,CPUExecutionProvider,379,2,45,40,"[{""bool"": [5]}, {""int64"": [5]}, {""int64"": [5]}]","[{""int64"": [5]}]"
/model/layers.2/self_attn/Unsqueeze_19_kernel_time,Unsqueeze,CPUExecutionProvider,359,1,524288,524288,"[{""float"": [1, 8, 256, 64]}, {""int64"": [1]}]","[{""float"": [1, 8, 1, 256, 64]}]"
/model/layers.2/self_attn/Expand_1_kernel_time,Expand,CPUExecutionProvider,382,23,524328,2097152,"[{""float"": [1, 8, 1, 256, 64]}, {""int64"": [5]}]","[{""float"": [1, 8, 4, 256, 64]}]"
/model/layers.2/self_attn/Concat_10_kernel_time,Concat,CPUExecutionProvider,371,1,16,32,"[{""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}]","[{""int64"": [4]}]"
/model/layers.2/self_attn/Reshape_6_kernel_time,Reshape,CPUExecutionProvider,385,1,2097184,2097152,"[{""float"": [1, 8, 4, 256, 64]}, {""int64"": [4]}]","[{""float"": [1, 32, 256, 64]}]"
/model/layers.2/self_attn/MatMul_1_kernel_time,MatMul,CPUExecutionProvider,401,1227,10485760,2097152,"[{""float"": [1, 32, 256, 256]}, {""float"": [1, 32, 256, 64]}]","[{""float"": [1, 32, 256, 64]}]"
/model/layers.2/self_attn/Transpose_4_kernel_time,Transpose,CPUExecutionProvider,402,129,2097152,2097152,"[{""float"": [1, 32, 256, 64]}]","[{""float"": [1, 256, 32, 64]}]"
/model/layers.2/self_attn/Concat_11_kernel_time,Concat,CPUExecutionProvider,344,3,16,24,"[{""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}]","[{""int64"": [3]}]"
/model/layers.2/self_attn/Reshape_7_kernel_time,Reshape,CPUExecutionProvider,403,1,2097176,2097152,"[{""float"": [1, 256, 32, 64]}, {""int64"": [3]}]","[{""float"": [1, 256, 2048]}]"
/model/layers.2/self_attn/o_proj/MatMul_quant_kernel_time,DynamicQuantizeMatMul,CPUExecutionProvider,2096,1065,2097152,2097152,"[{""float"": [1, 256, 2048]}, {""float"": []}, {""int8"": []}]","[{""float"": [1, 256, 2048]}]"
/model/layers.2/Add_kernel_time,Add,CPUExecutionProvider,409,50,4194304,2097152,"[{""float"": [1, 256, 2048]}, {""float"": [1, 256, 2048]}]","[{""float"": [1, 256, 2048]}]"
/model/layers.2/post_attention_layernorm/Mul_1/SimplifiedLayerNormFusion/_kernel_time,SimplifiedLayerNormalization,CPUExecutionProvider,2128,310,2097152,2097152,"[{""float"": [1, 256, 2048]}, {""float"": [2048]}]","[{""float"": [1, 256, 2048]}]"
/model/layers.2/post_attention_layernorm/Mul_1_output_0_QuantizeLinear_kernel_time,DynamicQuantizeLinear,CPUExecutionProvider,417,118,2097152,524293,"[{""float"": [1, 256, 2048]}]","[{""uint8"": [1, 256, 2048]}, {""float"": []}, {""uint8"": []}]"
/model/layers.2/mlp/gate_proj/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,2000,18219,524293,8388608,"[{""uint8"": [1, 256, 2048]}, {""float"": []}, {""float"": []}, {""uint8"": []}, {""int8"": []}]","[{""float"": [1, 256, 8192]}]"
/model/layers.2/mlp/act_fn/Mul/QuickGeluFusion/_kernel_time,QuickGelu,CPUExecutionProvider,2190,796,8388608,8388608,"[{""float"": [1, 256, 8192]}]","[{""float"": [1, 256, 8192]}]"
/model/layers.2/mlp/up_proj/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,2001,18187,524293,8388608,"[{""uint8"": [1, 256, 2048]}, {""float"": []}, {""float"": []}, {""uint8"": []}, {""int8"": []}]","[{""float"": [1, 256, 8192]}]"
/model/layers.2/mlp/Mul_kernel_time,Mul,CPUExecutionProvider,428,207,16777216,8388608,"[{""float"": [1, 256, 8192]}, {""float"": [1, 256, 8192]}]","[{""float"": [1, 256, 8192]}]"
/model/layers.2/mlp/down_proj/MatMul_quant_kernel_time,DynamicQuantizeMatMul,CPUExecutionProvider,2097,4032,8388608,2097152,"[{""float"": [1, 256, 8192]}, {""float"": []}, {""int8"": []}]","[{""float"": [1, 256, 2048]}]"
/model/layers.2/Add_1_kernel_time,Add,CPUExecutionProvider,434,60,4194304,2097152,"[{""float"": [1, 256, 2048]}, {""float"": [1, 256, 2048]}]","[{""float"": [1, 256, 2048]}]"
/model/layers.3/input_layernorm/Mul_1/SimplifiedLayerNormFusion/_kernel_time,SimplifiedLayerNormalization,CPUExecutionProvider,2129,356,2097152,2097152,"[{""float"": [1, 256, 2048]}, {""float"": [2048]}]","[{""float"": [1, 256, 2048]}]"
/model/layers.3/input_layernorm/Mul_1_output_0_QuantizeLinear_kernel_time,DynamicQuantizeLinear,CPUExecutionProvider,443,137,2097152,524293,"[{""float"": [1, 256, 2048]}]","[{""uint8"": [1, 256, 2048]}, {""float"": []}, {""uint8"": []}]"
/model/layers.3/self_attn/k_proj/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,2003,1244,524293,524288,"[{""uint8"": [1, 256, 2048]}, {""float"": []}, {""float"": []}, {""uint8"": []}, {""int8"": []}]","[{""float"": [1, 256, 512]}]"
/model/layers.3/self_attn/Shape_kernel_time,Shape,CPUExecutionProvider,442,1,2097152,24,"[{""float"": [1, 256, 2048]}]","[{""int64"": [3]}]"
/model/layers.3/self_attn/Gather_1_kernel_time,Gather,CPUExecutionProvider,457,2,24,8,"[{""int64"": [3]}, {""int64"": []}]","[{""int64"": []}]"
/model/layers.3/self_attn/Unsqueeze_1_kernel_time,Unsqueeze,CPUExecutionProvider,459,2,8,8,"[{""int64"": []}, {""int64"": [1]}]","[{""int64"": [1]}]"
/model/layers.3/self_attn/Gather_kernel_time,Gather,CPUExecutionProvider,456,1,24,8,"[{""int64"": [3]}, {""int64"": []}]","[{""int64"": []}]"
/model/layers.3/self_attn/Unsqueeze_kernel_time,Unsqueeze,CPUExecutionProvider,458,1,8,8,"[{""int64"": []}, {""int64"": [1]}]","[{""int64"": [1]}]"
/model/layers.3/self_attn/Concat_1_kernel_time,Concat,CPUExecutionProvider,461,3,16,32,"[{""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}]","[{""int64"": [4]}]"
/model/layers.3/self_attn/Reshape_1_kernel_time,Reshape,CPUExecutionProvider,464,1,524320,524288,"[{""float"": [1, 256, 512]}, {""int64"": [4]}]","[{""float"": [1, 256, 8, 64]}]"
/model/layers.3/self_attn/Transpose_1_kernel_time,Transpose,CPUExecutionProvider,467,22,524288,524288,"[{""float"": [1, 256, 8, 64]}]","[{""float"": [1, 8, 256, 64]}]"
/model/layers.3/self_attn/Slice_2/GatherSliceToSplitFusion_kernel_time,Split,CPUExecutionProvider,2162,10,524288,524288,"[{""float"": [1, 8, 256, 64]}, {""int64"": [2]}]","[{""float"": [1, 8, 256, 32]}, {""float"": [1, 8, 256, 32]}]"
/model/layers.3/self_attn/Neg_1_kernel_time,Neg,CPUExecutionProvider,479,6,262144,262144,"[{""float"": [1, 8, 256, 32]}]","[{""float"": [1, 8, 256, 32]}]"
/model/layers.3/self_attn/Concat_4_kernel_time,Concat,CPUExecutionProvider,483,25,524288,524288,"[{""float"": [1, 8, 256, 32]}, {""float"": [1, 8, 256, 32]}]","[{""float"": [1, 8, 256, 64]}]"
/model/layers.3/self_attn/Mul_3_kernel_time,Mul,CPUExecutionProvider,487,15,589824,524288,"[{""float"": [1, 8, 256, 64]}, {""float"": [1, 1, 256, 64]}]","[{""float"": [1, 8, 256, 64]}]"
/model/layers.3/self_attn/Mul_2_kernel_time,Mul,CPUExecutionProvider,470,12,589824,524288,"[{""float"": [1, 8, 256, 64]}, {""float"": [1, 1, 256, 64]}]","[{""float"": [1, 8, 256, 64]}]"
/model/layers.3/self_attn/Add_1_kernel_time,Add,CPUExecutionProvider,491,15,1048576,524288,"[{""float"": [1, 8, 256, 64]}, {""float"": [1, 8, 256, 64]}]","[{""float"": [1, 8, 256, 64]}]"
/model/layers.3/self_attn/Concat_5_kernel_time,Concat,CPUExecutionProvider,492,9,524288,524288,"[{""float"": [1, 8, 0, 64]}, {""float"": [1, 8, 256, 64]}]","[{""float"": [1, 8, 256, 64]}]"
/model/layers.3/self_attn/Shape_4_kernel_time,Shape,CPUExecutionProvider,495,1,524288,32,"[{""float"": [1, 8, 256, 64]}]","[{""int64"": [4]}]"
/model/layers.3/self_attn/Gather_6_kernel_time,Gather,CPUExecutionProvider,499,1,32,8,"[{""int64"": [4]}, {""int64"": []}]","[{""int64"": []}]"
/model/layers.3/self_attn/Unsqueeze_13_kernel_time,Unsqueeze,CPUExecutionProvider,502,1,8,8,"[{""int64"": []}, {""int64"": [1]}]","[{""int64"": [1]}]"
/model/layers.3/self_attn/Gather_4_kernel_time,Gather,CPUExecutionProvider,498,0,32,8,"[{""int64"": [4]}, {""int64"": []}]","[{""int64"": []}]"
/model/layers.3/self_attn/Unsqueeze_11_kernel_time,Unsqueeze,CPUExecutionProvider,501,0,8,8,"[{""int64"": []}, {""int64"": [1]}]","[{""int64"": [1]}]"
/model/layers.3/self_attn/Concat_7_kernel_time,Concat,CPUExecutionProvider,504,2,16,40,"[{""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}]","[{""int64"": [5]}]"
/model/layers.3/self_attn/Equal_kernel_time,Equal,CPUExecutionProvider,506,1,40,5,"[{""int64"": [5]}, {""int64"": [5]}]","[{""bool"": [5]}]"
/model/layers.3/self_attn/Where_kernel_time,Where,CPUExecutionProvider,507,2,45,40,"[{""bool"": [5]}, {""int64"": [5]}, {""int64"": [5]}]","[{""int64"": [5]}]"
/model/layers.3/self_attn/Unsqueeze_10_kernel_time,Unsqueeze,CPUExecutionProvider,496,1,524288,524288,"[{""float"": [1, 8, 256, 64]}, {""int64"": [1]}]","[{""float"": [1, 8, 1, 256, 64]}]"
/model/layers.3/self_attn/Expand_kernel_time,Expand,CPUExecutionProvider,508,27,524328,2097152,"[{""float"": [1, 8, 1, 256, 64]}, {""int64"": [5]}]","[{""float"": [1, 8, 4, 256, 64]}]"
/model/layers.3/self_attn/Concat_8_kernel_time,Concat,CPUExecutionProvider,505,1,16,32,"[{""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}]","[{""int64"": [4]}]"
/model/layers.3/self_attn/Reshape_4_kernel_time,Reshape,CPUExecutionProvider,509,1,2097184,2097152,"[{""float"": [1, 8, 4, 256, 64]}, {""int64"": [4]}]","[{""float"": [1, 32, 256, 64]}]"
/model/layers.3/self_attn/q_proj/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,2004,4943,524293,2097152,"[{""uint8"": [1, 256, 2048]}, {""float"": []}, {""float"": []}, {""uint8"": []}, {""int8"": []}]","[{""float"": [1, 256, 2048]}]"
/model/layers.3/self_attn/Concat_kernel_time,Concat,CPUExecutionProvider,460,1,16,32,"[{""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}]","[{""int64"": [4]}]"
/model/layers.3/self_attn/Reshape_kernel_time,Reshape,CPUExecutionProvider,463,1,2097184,2097152,"[{""float"": [1, 256, 2048]}, {""int64"": [4]}]","[{""float"": [1, 256, 32, 64]}]"
/model/layers.3/self_attn/Transpose_kernel_time,Transpose,CPUExecutionProvider,466,158,2097152,2097152,"[{""float"": [1, 256, 32, 64]}]","[{""float"": [1, 32, 256, 64]}]"
/model/layers.3/self_attn/Slice_1/GatherSliceToSplitFusion_kernel_time,Split,CPUExecutionProvider,2163,29,2097152,2097152,"[{""float"": [1, 32, 256, 64]}, {""int64"": [2]}]","[{""float"": [1, 32, 256, 32]}, {""float"": [1, 32, 256, 32]}]"
/model/layers.3/self_attn/Neg_kernel_time,Neg,CPUExecutionProvider,478,17,1048576,1048576,"[{""float"": [1, 32, 256, 32]}]","[{""float"": [1, 32, 256, 32]}]"
/model/layers.3/self_attn/Concat_3_kernel_time,Concat,CPUExecutionProvider,482,88,2097152,2097152,"[{""float"": [1, 32, 256, 32]}, {""float"": [1, 32, 256, 32]}]","[{""float"": [1, 32, 256, 64]}]"
/model/layers.3/self_attn/Mul_1_kernel_time,Mul,CPUExecutionProvider,486,44,2162688,2097152,"[{""float"": [1, 32, 256, 64]}, {""float"": [1, 1, 256, 64]}]","[{""float"": [1, 32, 256, 64]}]"
/model/layers.3/self_attn/Mul_kernel_time,Mul,CPUExecutionProvider,469,41,2162688,2097152,"[{""float"": [1, 32, 256, 64]}, {""float"": [1, 1, 256, 64]}]","[{""float"": [1, 32, 256, 64]}]"
/model/layers.3/self_attn/Add_kernel_time,Add,CPUExecutionProvider,490,49,4194304,2097152,"[{""float"": [1, 32, 256, 64]}, {""float"": [1, 32, 256, 64]}]","[{""float"": [1, 32, 256, 64]}]"
/model/layers.3/self_attn/MatMul/MatMulScaleFusion//MatmulTransposeFusion/_kernel_time,FusedMatMul,CPUExecutionProvider,2223,844,4194304,8388608,"[{""float"": [1, 32, 256, 64]}, {""float"": [1, 32, 256, 64]}]","[{""float"": [1, 32, 256, 256]}]"
/model/layers.3/self_attn/Shape_14_kernel_time,Shape,CPUExecutionProvider,510,1,2097152,32,"[{""float"": [1, 32, 256, 64]}]","[{""int64"": [4]}]"
/model/layers.3/self_attn/Gather_12_kernel_time,Gather,CPUExecutionProvider,512,1,32,8,"[{""int64"": [4]}, {""int64"": []}]","[{""int64"": []}]"
/model/layers.3/self_attn/Unsqueeze_28_kernel_time,Unsqueeze,CPUExecutionProvider,514,1,8,8,"[{""int64"": []}, {""int64"": [1]}]","[{""int64"": [1]}]"
/model/layers.3/self_attn/Slice_4_kernel_time,Slice,CPUExecutionProvider,516,9,262152,262144,"[{""float"": [1, 1, 256, 256]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}]","[{""float"": [1, 1, 256, 256]}]"
/model/layers.3/self_attn/Add_2_kernel_time,Add,CPUExecutionProvider,517,195,8650752,8388608,"[{""float"": [1, 32, 256, 256]}, {""float"": [1, 1, 256, 256]}]","[{""float"": [1, 32, 256, 256]}]"
/model/layers.3/self_attn/Softmax_kernel_time,Softmax,CPUExecutionProvider,518,718,8388608,8388608,"[{""float"": [1, 32, 256, 256]}]","[{""float"": [1, 32, 256, 256]}]"
/model/layers.3/self_attn/v_proj/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,2005,1089,524293,524288,"[{""uint8"": [1, 256, 2048]}, {""float"": []}, {""float"": []}, {""uint8"": []}, {""int8"": []}]","[{""float"": [1, 256, 512]}]"
/model/layers.3/self_attn/Reshape_2_kernel_time,Reshape,CPUExecutionProvider,465,1,524320,524288,"[{""float"": [1, 256, 512]}, {""int64"": [4]}]","[{""float"": [1, 256, 8, 64]}]"
/model/layers.3/self_attn/Transpose_2_kernel_time,Transpose,CPUExecutionProvider,468,19,524288,524288,"[{""float"": [1, 256, 8, 64]}]","[{""float"": [1, 8, 256, 64]}]"
/model/layers.3/self_attn/Concat_6_kernel_time,Concat,CPUExecutionProvider,471,8,524288,524288,"[{""float"": [1, 8, 0, 64]}, {""float"": [1, 8, 256, 64]}]","[{""float"": [1, 8, 256, 64]}]"
/model/layers.3/self_attn/Shape_9_kernel_time,Shape,CPUExecutionProvider,476,1,524288,32,"[{""float"": [1, 8, 256, 64]}]","[{""int64"": [4]}]"
/model/layers.3/self_attn/Gather_10_kernel_time,Gather,CPUExecutionProvider,481,1,32,8,"[{""int64"": [4]}, {""int64"": []}]","[{""int64"": []}]"
/model/layers.3/self_attn/Unsqueeze_22_kernel_time,Unsqueeze,CPUExecutionProvider,485,0,8,8,"[{""int64"": []}, {""int64"": [1]}]","[{""int64"": [1]}]"
/model/layers.3/self_attn/Gather_8_kernel_time,Gather,CPUExecutionProvider,480,1,32,8,"[{""int64"": [4]}, {""int64"": []}]","[{""int64"": []}]"
/model/layers.3/self_attn/Unsqueeze_20_kernel_time,Unsqueeze,CPUExecutionProvider,484,1,8,8,"[{""int64"": []}, {""int64"": [1]}]","[{""int64"": [1]}]"
/model/layers.3/self_attn/Concat_9_kernel_time,Concat,CPUExecutionProvider,488,2,16,40,"[{""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}]","[{""int64"": [5]}]"
/model/layers.3/self_attn/Equal_1_kernel_time,Equal,CPUExecutionProvider,494,1,40,5,"[{""int64"": [5]}, {""int64"": [5]}]","[{""bool"": [5]}]"
/model/layers.3/self_attn/Where_1_kernel_time,Where,CPUExecutionProvider,497,3,45,40,"[{""bool"": [5]}, {""int64"": [5]}, {""int64"": [5]}]","[{""int64"": [5]}]"
/model/layers.3/self_attn/Unsqueeze_19_kernel_time,Unsqueeze,CPUExecutionProvider,477,1,524288,524288,"[{""float"": [1, 8, 256, 64]}, {""int64"": [1]}]","[{""float"": [1, 8, 1, 256, 64]}]"
/model/layers.3/self_attn/Expand_1_kernel_time,Expand,CPUExecutionProvider,500,24,524328,2097152,"[{""float"": [1, 8, 1, 256, 64]}, {""int64"": [5]}]","[{""float"": [1, 8, 4, 256, 64]}]"
/model/layers.3/self_attn/Concat_10_kernel_time,Concat,CPUExecutionProvider,489,1,16,32,"[{""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}, {""int64"": [1]}]","[{""int64"": [4]}]"
/model/layers.3/self_attn/Reshape_6_kernel_time,Reshape,CPUExecutionProvider,503,1,2097184,2097152,"[{""float"": [1, 8, 4, 256, 64]}, {""int64"": [4]}]","[{""float"": [1, 32, 256, 64]}]"
